,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,label_0,label_1,label_2,label_3,diff_1,len_path3,len_path2,ann_shorter_1,ann_longer_1,len_path4,len_path5,diff_2,ann_longer_0
1587750300.0,2020-04-24 17:45:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587750360.0,2020-04-24 17:46:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587750420.0,2020-04-24 17:47:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,8,0,0,22,set(),18106,2,19,0,set(),0,0,0,0,2.0,2.0,1.0,1.0,1.0,,,,
1587750480.0,2020-04-24 17:48:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,25,set(),18106,4,21,0,set(),0,0,0,0,4.0,2.0,2.0,2.0,2.0,,,,
1587750540.0,2020-04-24 17:49:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,43,set(),18106,9,34,0,set(),0,0,0,0,9.0,4.0,5.0,5.0,4.0,,,,
1587750600.0,2020-04-24 17:50:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,25,set(),18106,10,15,0,set(),0,0,0,0,10.0,5.0,5.0,5.0,5.0,,,,
1587750660.0,2020-04-24 17:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,12,set(),18106,0,12,0,set(),0,0,0,0,,,,,,,,,
1587750720.0,2020-04-24 17:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,24,set(),18106,0,24,0,set(),0,0,0,0,,,,,,,,,
1587750780.0,2020-04-24 17:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),18106,0,1,0,set(),0,0,0,0,,,,,,,,,
1587750840.0,2020-04-24 17:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587750900.0,2020-04-24 17:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587750960.0,2020-04-24 17:56:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,9,0,0,18,set(),18106,2,15,0,set(),0,0,0,0,2.0,1.0,2.0,1.0,1.0,,,,
1587751020.0,2020-04-24 17:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,16,set(),18106,0,16,0,set(),0,0,0,0,,,,,,,,,
1587751080.0,2020-04-24 17:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751140.0,2020-04-24 17:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751200.0,2020-04-24 18:00:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751260.0,2020-04-24 18:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751320.0,2020-04-24 18:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751380.0,2020-04-24 18:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751440.0,2020-04-24 18:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751500.0,2020-04-24 18:05:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751560.0,2020-04-24 18:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751620.0,2020-04-24 18:07:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751680.0,2020-04-24 18:08:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751740.0,2020-04-24 18:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751800.0,2020-04-24 18:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751860.0,2020-04-24 18:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587751920.0,2020-04-24 18:12:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,2,set(),18106,1,1,0,set(),0,0,0,0,1.0,1.0,,,1.0,,,,
1587751980.0,2020-04-24 18:13:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,2,set(),18106,1,1,0,set(),0,0,0,0,1.0,,1.0,1.0,,,,,
1587752040.0,2020-04-24 18:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752100.0,2020-04-24 18:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,9,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752160.0,2020-04-24 18:16:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,10,0,0,39,set(),18106,0,38,0,set(),0,0,0,0,,1.0,,,,,,,
1587752220.0,2020-04-24 18:17:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,10,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752280.0,2020-04-24 18:18:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,10,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752340.0,2020-04-24 18:19:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,11,0,0,8,set(),18106,0,7,0,set(),0,0,0,0,,1.0,,,,,,,
1587752400.0,2020-04-24 18:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,10,set(),18106,0,10,0,set(),0,0,0,0,,,,,,,,,
1587752460.0,2020-04-24 18:21:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752520.0,2020-04-24 18:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752580.0,2020-04-24 18:23:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752640.0,2020-04-24 18:24:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752700.0,2020-04-24 18:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752760.0,2020-04-24 18:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752820.0,2020-04-24 18:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752880.0,2020-04-24 18:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587752940.0,2020-04-24 18:29:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753000.0,2020-04-24 18:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753060.0,2020-04-24 18:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753120.0,2020-04-24 18:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753180.0,2020-04-24 18:33:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753240.0,2020-04-24 18:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753300.0,2020-04-24 18:35:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753360.0,2020-04-24 18:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753420.0,2020-04-24 18:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753480.0,2020-04-24 18:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753540.0,2020-04-24 18:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753600.0,2020-04-24 18:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753660.0,2020-04-24 18:41:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753720.0,2020-04-24 18:42:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753780.0,2020-04-24 18:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753840.0,2020-04-24 18:44:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753900.0,2020-04-24 18:45:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587753960.0,2020-04-24 18:46:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754020.0,2020-04-24 18:47:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754080.0,2020-04-24 18:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754140.0,2020-04-24 18:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754200.0,2020-04-24 18:50:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,2,set(),18106,1,1,0,set(),0,0,0,0,1.0,1.0,,,1.0,,,,
1587754260.0,2020-04-24 18:51:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,2,set(),18106,1,1,0,set(),0,0,0,0,1.0,,1.0,1.0,,,,,
1587754320.0,2020-04-24 18:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754380.0,2020-04-24 18:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754440.0,2020-04-24 18:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754500.0,2020-04-24 18:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754560.0,2020-04-24 18:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754620.0,2020-04-24 18:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754680.0,2020-04-24 18:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754740.0,2020-04-24 18:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754800.0,2020-04-24 19:00:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754860.0,2020-04-24 19:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754920.0,2020-04-24 19:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587754980.0,2020-04-24 19:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755040.0,2020-04-24 19:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,11,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755100.0,2020-04-24 19:05:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,12,0,0,18,set(),18106,0,17,0,set(),0,0,0,0,,1.0,,,,,,,
1587755160.0,2020-04-24 19:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755220.0,2020-04-24 19:07:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755280.0,2020-04-24 19:08:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755340.0,2020-04-24 19:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755400.0,2020-04-24 19:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755460.0,2020-04-24 19:11:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755520.0,2020-04-24 19:12:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755580.0,2020-04-24 19:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755640.0,2020-04-24 19:14:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755700.0,2020-04-24 19:15:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755760.0,2020-04-24 19:16:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587755820.0,2020-04-24 19:17:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,2,set(),18106,1,1,0,set(),0,0,0,0,1.0,1.0,,,1.0,,,,
1587755880.0,2020-04-24 19:18:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,2,set(),18106,1,1,0,set(),0,0,0,0,1.0,,1.0,1.0,,,,,
1587755940.0,2020-04-24 19:19:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756000.0,2020-04-24 19:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756060.0,2020-04-24 19:21:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,6,set(),18106,0,6,0,set(),0,0,0,0,,,,,,,,,
1587756120.0,2020-04-24 19:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756180.0,2020-04-24 19:23:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756240.0,2020-04-24 19:24:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756300.0,2020-04-24 19:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756360.0,2020-04-24 19:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756420.0,2020-04-24 19:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756480.0,2020-04-24 19:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756540.0,2020-04-24 19:29:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756600.0,2020-04-24 19:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756660.0,2020-04-24 19:31:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756720.0,2020-04-24 19:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756780.0,2020-04-24 19:33:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756840.0,2020-04-24 19:34:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756900.0,2020-04-24 19:35:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587756960.0,2020-04-24 19:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757020.0,2020-04-24 19:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757080.0,2020-04-24 19:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757140.0,2020-04-24 19:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757200.0,2020-04-24 19:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757260.0,2020-04-24 19:41:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757320.0,2020-04-24 19:42:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757380.0,2020-04-24 19:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757440.0,2020-04-24 19:44:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757500.0,2020-04-24 19:45:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757560.0,2020-04-24 19:46:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757620.0,2020-04-24 19:47:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757680.0,2020-04-24 19:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757740.0,2020-04-24 19:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757800.0,2020-04-24 19:50:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757860.0,2020-04-24 19:51:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757920.0,2020-04-24 19:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587757980.0,2020-04-24 19:53:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758040.0,2020-04-24 19:54:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758100.0,2020-04-24 19:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758160.0,2020-04-24 19:56:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758220.0,2020-04-24 19:57:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758280.0,2020-04-24 19:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758340.0,2020-04-24 19:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758400.0,2020-04-24 20:00:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758460.0,2020-04-24 20:01:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758520.0,2020-04-24 20:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758580.0,2020-04-24 20:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758640.0,2020-04-24 20:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758700.0,2020-04-24 20:05:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758760.0,2020-04-24 20:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758820.0,2020-04-24 20:07:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758880.0,2020-04-24 20:08:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587758940.0,2020-04-24 20:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
1587759000.0,2020-04-24 20:10:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,12,0,0,0,set(),18106,0,0,0,set(),0,0,0,0,,,,,,,,,
